total_runs,wickets,target,balls_left,won
39,0,160,97,1
39,0,160,96,1
39,0,160,95,1
39,1,160,94,1
39,1,160,93,1
40,1,160,92,1
44,1,160,91,1
44,1,160,90,1
45,1,160,89,1
46,1,160,88,1
50,1,160,87,1
54,1,160,86,1
58,1,160,85,1
59,1,160,84,1
59,1,160,83,1
60,1,160,83,1
61,1,160,82,1
62,1,160,81,1
63,1,160,80,1
67,1,160,79,1
68,1,160,78,1
68,1,160,77,1
72,1,160,77,1
72,1,160,76,1
73,1,160,75,1
74,1,160,74,1
75,1,160,73,1
79,1,160,72,1
80,1,160,71,1
81,1,160,70,1
81,1,160,69,1
82,1,160,68,1
82,1,160,67,1
83,1,160,66,1
83,1,160,65,1
84,1,160,64,1
85,1,160,63,1
87,1,160,62,1
88,1,160,61,1
89,1,160,60,1
90,1,160,59,1
91,1,160,58,1
92,1,160,57,1
93,1,160,56,1
94,1,160,55,1
95,1,160,54,1
95,2,160,53,1
99,2,160,52,1
101,2,160,51,1
102,2,160,50,1
103,2,160,49,1
103,2,160,48,1
103,2,160,47,1
103,2,160,46,1
104,2,160,45,1
108,2,160,44,1
112,2,160,43,1
112,2,160,42,1
112,2,160,41,1
113,2,160,40,1
113,2,160,39,1
119,2,160,38,1
119,2,160,37,1
123,2,160,36,1
124,2,160,35,1
124,2,160,34,1
125,2,160,33,1
126,2,160,32,1
127,2,160,31,1
128,2,160,30,1
132,2,160,29,1
133,2,160,28,1
137,2,160,27,1
138,2,160,26,1
139,2,160,25,1
143,2,160,24,1
144,2,160,23,1
148,2,160,22,1
149,2,160,21,1
149,2,160,20,1
150,2,160,19,1
151,2,160,18,1
152,2,160,17,1
153,2,160,16,1
153,2,160,15,1
154,2,160,14,1
155,2,160,13,1
155,2,160,12,1
156,2,160,11,1
160,2,160,10,1
161,2,160,9,1
0,1,153,119,0
0,1,153,118,0
0,1,153,117,0
0,1,153,116,0
1,1,153,115,0
1,1,153,114,0
1,1,153,113,0
1,1,153,112,0
5,1,153,111,0
5,1,153,110,0
5,1,153,109,0
6,1,153,108,0
7,1,153,107,0
8,1,153,106,0
12,1,153,105,0
13,1,153,104,0
13,1,153,103,0
13,2,153,102,0
14,2,153,101,0
15,2,153,100,0
15,3,153,99,0
16,3,153,98,0
16,3,153,97,0
20,3,153,96,0
20,3,153,95,0
20,3,153,94,0
20,3,153,93,0
24,3,153,92,0
24,3,153,91,0
24,3,153,90,0
24,3,153,89,0
28,3,153,88,0
28,3,153,87,0
28,3,153,86,0
32,3,153,85,0
32,3,153,84,0
34,3,153,83,0
35,3,153,82,0
35,3,153,81,0
37,3,153,80,0
41,3,153,79,0
42,3,153,78,0
43,3,153,77,0
43,4,153,76,0
44,4,153,75,0
44,4,153,74,0
45,4,153,73,0
46,4,153,72,0
46,4,153,71,0
46,4,153,70,0
46,4,153,69,0
46,4,153,68,0
47,4,153,67,0
48,4,153,66,0
49,4,153,65,0
50,4,153,64,0
51,4,153,63,0
52,4,153,62,0
53,4,153,61,0
53,4,153,60,0
54,4,153,59,0
54,4,153,58,0
54,4,153,57,0
54,4,153,56,0
54,4,153,55,0
55,4,153,54,0
55,5,153,53,0
56,5,153,52,0
56,5,153,51,0
56,5,153,50,0
60,5,153,49,0
60,5,153,48,0
64,5,153,47,0
64,5,153,46,0
66,5,153,45,0
67,5,153,44,0
68,5,153,43,0
69,5,153,42,0
71,5,153,41,0
73,5,153,40,0
74,5,153,39,0
74,5,153,38,0
75,5,153,37,0
75,5,153,36,0
76,5,153,35,0
76,5,153,34,0
77,5,153,33,0
78,5,153,32,0
79,5,153,31,0
79,5,153,30,0
80,5,153,29,0
81,5,153,29,0
82,5,153,28,0
83,5,153,27,0
85,5,153,26,0
87,5,153,25,0
88,5,153,24,0
89,5,153,23,0
90,5,153,22,0
91,5,153,21,0
95,5,153,20,0
96,5,153,19,0
97,5,153,18,0
98,5,153,17,0
99,5,153,16,0
100,5,153,15,0
101,5,153,14,0
102,5,153,13,0
103,5,153,12,0
104,5,153,11,0
104,6,153,10,0
105,6,153,9,0
105,7,153,8,0
106,7,153,7,0
106,8,153,6,0
107,8,153,5,0
107,9,153,4,0
107,9,153,3,0
107,9,153,2,0
108,9,153,1,0
109,9,153,0,0
4,0,196,119,1
8,0,196,118,1
9,0,196,117,1
10,0,196,116,1
10,0,196,115,1
12,0,196,114,1
13,0,196,113,1
14,0,196,112,1
14,0,196,111,1
18,0,196,110,1
20,0,196,109,1
20,0,196,108,1
20,0,196,107,1
25,0,196,106,1
26,0,196,105,1
27,0,196,104,1
28,0,196,103,1
28,0,196,102,1
28,0,196,101,1
32,0,196,101,1
33,0,196,100,1
34,0,196,99,1
35,0,196,98,1
35,1,196,97,1
35,1,196,96,1
39,1,196,95,1
39,1,196,94,1
40,1,196,93,1
40,1,196,92,1
41,1,196,91,1
41,1,196,90,1
42,1,196,89,1
43,1,196,88,1
47,1,196,87,1
47,1,196,86,1
47,1,196,85,1
51,1,196,84,1
51,1,196,83,1
51,1,196,82,1
52,1,196,81,1
54,1,196,80,1
55,1,196,79,1
56,1,196,78,1
57,1,196,77,1
58,1,196,76,1
64,1,196,75,1
65,1,196,74,1
66,1,196,73,1
72,1,196,72,1
76,1,196,71,1
77,1,196,71,1
78,1,196,70,1
80,1,196,69,1
81,1,196,68,1
85,1,196,67,1
86,1,196,66,1
87,1,196,59,1
87,1,196,58,1
91,1,196,57,1
91,2,196,56,1
92,2,196,55,1
92,3,196,54,1
93,3,196,53,1
93,3,196,52,1
93,3,196,51,1
95,3,196,50,1
95,3,196,49,1
95,3,196,48,1
95,3,196,47,1
96,3,196,46,1
96,4,196,45,1
97,4,196,44,1
98,4,196,43,1
101,4,196,42,1
102,4,196,41,1
103,4,196,40,1
104,4,196,39,1
105,4,196,38,1
109,4,196,37,1
110,4,196,36,1
111,4,196,35,1
113,4,196,34,1
113,4,196,33,1
119,4,196,32,1
120,4,196,31,1
121,4,196,30,1
125,4,196,23,1
126,4,196,22,1
127,4,196,21,1
131,4,196,20,1
132,4,196,19,1
133,4,196,18,1
134,4,196,17,1
134,4,196,16,1
140,4,196,15,1
141,4,196,14,1
142,4,196,13,1
148,4,196,12,1
149,4,196,11,1
155,4,196,11,1
156,4,196,10,1
162,4,196,9,1
163,4,196,8,1
164,4,196,7,1
165,4,196,6,1
166,4,196,5,1
167,4,196,4,1
168,4,196,3,1
170,4,196,2,1
171,4,196,1,1
177,4,196,0,1
1,0,158,119,0
1,0,158,118,0
5,0,158,117,0
9,0,158,116,0
10,0,158,115,0
11,0,158,114,0
11,0,158,113,0
11,0,158,112,0
11,0,158,111,0
12,0,158,110,0
13,0,158,109,0
17,0,158,108,0
17,0,158,107,0
17,0,158,106,0
17,0,158,105,0
17,0,158,104,0
18,0,158,103,0
18,1,158,102,0
19,1,158,101,0
20,1,158,100,0
20,1,158,99,0
21,1,158,98,0
21,1,158,97,0
21,1,158,96,0
25,1,158,95,0
26,1,158,94,0
26,1,158,93,0
26,1,158,92,0
26,2,158,91,0
26,2,158,90,0
26,3,158,89,0
26,3,158,88,0
27,3,158,87,0
31,3,158,86,0
32,3,158,85,0
36,3,158,84,0
37,3,158,83,0
38,3,158,82,0
39,3,158,81,0
40,3,158,80,0
41,3,158,79,0
41,3,158,78,0
42,3,158,77,0
43,3,158,76,0
44,3,158,75,0
44,3,158,74,0
44,3,158,73,0
45,3,158,72,0
46,3,158,71,0
48,3,158,70,0
49,3,158,69,0
49,3,158,68,0
50,3,158,67,0
51,3,158,66,0
51,3,158,65,0
52,3,158,64,0
53,3,158,63,0
54,3,158,62,0
55,3,158,61,0
56,3,158,60,0
56,3,158,59,0
57,3,158,58,0
57,3,158,57,0
57,3,158,56,0
58,3,158,55,0
58,3,158,54,0
58,4,158,53,0
59,4,158,52,0
60,4,158,51,0
61,4,158,50,0
62,4,158,49,0
62,4,158,48,0
62,4,158,47,0
63,4,158,46,0
64,4,158,45,0
65,4,158,44,0
65,4,158,43,0
65,5,158,42,0
65,5,158,41,0
66,5,158,40,0
67,5,158,39,0
73,5,158,38,0
79,5,158,37,0
83,5,158,36,0
83,5,158,35,0
84,5,158,34,0
88,5,158,33,0
94,5,158,32,0
100,5,158,31,0
101,5,158,30,0
102,5,158,29,0
103,5,158,28,0
107,5,158,27,0
107,5,158,26,0
108,5,158,25,0
108,5,158,24,0
108,5,158,23,0
109,5,158,22,0
113,5,158,21,0
114,5,158,20,0
120,5,158,19,0
120,6,158,18,0
121,6,158,17,0
125,6,158,16,0
131,6,158,15,0
132,6,158,14,0
134,6,158,13,0
134,7,158,12,0
135,7,158,11,0
136,7,158,10,0
137,7,158,9,0
138,7,158,8,0
138,7,158,7,0
139,7,158,6,0
140,7,158,5,0
146,7,158,5,0
146,8,158,4,0
146,9,158,3,0
146,10,158,2,0
0,0,143,119,1
0,0,143,118,1
1,0,143,117,1
1,1,143,116,1
1,1,143,115,1
5,1,143,114,1
6,1,143,113,1
7,1,143,113,1
9,1,143,112,1
10,1,143,111,1
10,1,143,110,1
14,1,143,109,1
14,1,143,108,1
15,1,143,107,1
19,1,143,106,1
20,1,143,105,1
20,1,143,104,1
20,1,143,103,1
21,1,143,102,1
22,1,143,101,1
23,1,143,101,1
23,1,143,100,1
24,1,143,99,1
25,1,143,98,1
25,1,143,97,1
26,1,143,96,1
26,2,143,95,1
26,2,143,94,1
27,2,143,93,1
27,2,143,92,1
31,2,143,91,1
32,2,143,90,1
33,2,143,89,1
33,2,143,88,1
33,2,143,87,1
33,2,143,86,1
33,2,143,85,1
35,2,143,84,1
41,2,143,83,1
42,2,143,82,1
42,2,143,81,1
43,2,143,80,1
43,2,143,79,1
47,2,143,78,1
51,2,143,77,1
52,2,143,76,1
53,2,143,75,1
53,2,143,74,1
53,3,143,73,1
53,3,143,72,1
53,3,143,71,1
59,3,143,70,1
60,3,143,69,1
60,3,143,68,1
62,3,143,67,1
63,3,143,66,1
65,3,143,65,1
66,3,143,64,1
66,3,143,63,1
67,3,143,62,1
68,3,143,61,1
69,3,143,60,1
70,3,143,59,1
70,3,143,59,1
72,3,143,58,1
74,3,143,57,1
75,3,143,56,1
76,3,143,55,1
77,3,143,54,1
77,4,143,53,1
78,4,143,52,1
79,4,143,51,1
79,4,143,50,1
80,4,143,49,1
81,4,143,48,1
81,5,143,47,1
82,5,143,46,1
83,5,143,45,1
84,5,143,44,1
85,5,143,43,1
86,5,143,42,1
90,5,143,41,1
91,5,143,41,1
92,5,143,40,1
93,5,143,39,1
94,5,143,38,1
96,5,143,37,1
96,5,143,36,1
98,5,143,35,1
99,5,143,34,1
105,5,143,33,1
106,5,143,32,1
107,5,143,31,1
108,5,143,30,1
108,5,143,29,1
109,5,143,28,1
111,5,143,27,1
111,5,143,26,1
113,5,143,25,1
113,5,143,24,1
114,5,143,23,1
115,5,143,22,1
115,5,143,21,1
116,5,143,20,1
117,5,143,19,1
117,5,143,18,1
121,5,143,17,1
122,5,143,16,1
123,5,143,15,1
127,5,143,14,1
128,5,143,13,1
130,5,143,12,1
130,5,143,11,1
134,5,143,10,1
135,5,143,9,1
135,6,143,8,1
136,6,143,7,1
137,6,143,6,1
137,7,143,5,1
138,7,143,4,1
140,7,143,3,1
141,7,143,2,1
142,7,143,1,1
148,7,143,0,1
4,0,143,119,1
5,0,143,118,1
5,0,143,117,1
5,0,143,116,1
5,1,143,115,1
9,1,143,114,1
10,1,143,113,1
14,1,143,112,1
16,1,143,111,1
20,1,143,110,1
21,1,143,109,1
22,1,143,108,1
22,1,143,107,1
23,1,143,107,1
23,1,143,106,1
27,1,143,105,1
31,1,143,104,1
31,1,143,103,1
35,1,143,102,1
36,1,143,101,1
36,1,143,100,1
36,1,143,99,1
37,1,143,98,1
43,1,143,97,1
49,1,143,96,1
50,1,143,95,1
51,1,143,94,1
51,1,143,93,1
52,1,143,92,1
56,1,143,91,1
56,1,143,90,1
56,1,143,89,1
57,1,143,88,1
58,1,143,87,1
60,1,143,86,1
60,1,143,85,1
61,1,143,84,1
62,1,143,83,1
63,1,143,82,1
64,1,143,81,1
64,1,143,80,1
70,1,143,79,1
71,1,143,78,1
75,1,143,77,1
76,1,143,76,1
76,1,143,75,1
76,1,143,74,1
77,1,143,73,1
78,1,143,72,1
82,1,143,71,1
83,1,143,70,1
84,1,143,69,1
85,1,143,68,1
85,2,143,67,1
85,3,143,66,1
85,3,143,65,1
86,3,143,64,1
86,3,143,63,1
87,3,143,62,1
87,3,143,61,1
87,3,143,60,1
88,3,143,59,1
88,3,143,58,1
89,3,143,57,1
89,3,143,56,1
89,3,143,55,1
90,3,143,54,1
92,3,143,53,1
92,3,143,52,1
94,3,143,51,1
98,3,143,50,1
100,3,143,49,1
101,3,143,48,1
101,3,143,47,1
105,3,143,46,1
105,3,143,45,1
109,3,143,44,1
115,3,143,43,1
116,3,143,42,1
116,3,143,41,1
117,3,143,40,1
121,3,143,39,1
125,3,143,38,1
125,3,143,37,1
129,3,143,36,1
129,3,143,35,1
133,3,143,34,1
137,3,143,33,1
137,3,143,32,1
138,3,143,31,1
139,3,143,30,1
140,3,143,29,1
141,3,143,28,1
142,3,143,27,1
142,3,143,26,1
142,3,143,25,1
143,3,143,24,1
147,3,143,23,1
1,0,145,119,1
1,0,145,118,1
1,0,145,117,1
2,0,145,116,1
6,0,145,115,1
6,0,145,114,1
6,1,145,113,1
6,1,145,113,1
6,1,145,112,1
7,1,145,111,1
7,1,145,110,1
8,1,145,109,1
8,1,145,108,1
12,1,145,107,1
13,1,145,106,1
13,1,145,105,1
17,1,145,104,1
17,1,145,103,1
17,1,145,102,1
21,1,145,101,1
21,1,145,100,1
21,1,145,99,1
22,1,145,98,1
26,1,145,97,1
30,1,145,96,1
30,1,145,95,1
31,1,145,94,1
31,1,145,93,1
32,1,145,92,1
36,1,145,91,1
38,1,145,90,1
38,1,145,89,1
38,1,145,88,1
38,1,145,87,1
39,1,145,86,1
40,1,145,85,1
41,1,145,84,1
42,1,145,83,1
43,1,145,82,1
45,1,145,81,1
46,1,145,80,1
47,1,145,79,1
48,1,145,78,1
49,1,145,77,1
50,1,145,76,1
51,1,145,75,1
51,1,145,74,1
52,1,145,73,1
53,1,145,72,1
54,1,145,71,1
55,1,145,70,1
55,1,145,69,1
55,1,145,68,1
56,1,145,67,1
57,1,145,66,1
58,1,145,65,1
62,1,145,64,1
63,1,145,63,1
64,1,145,62,1
65,1,145,61,1
66,1,145,60,1
67,1,145,59,1
68,1,145,58,1
68,1,145,57,1
69,1,145,56,1
73,1,145,55,1
74,1,145,54,1
74,2,145,53,1
74,2,145,52,1
75,2,145,51,1
76,2,145,50,1
76,2,145,49,1
78,2,145,48,1
78,2,145,47,1
79,2,145,46,1
80,2,145,45,1
86,2,145,44,1
87,2,145,43,1
88,2,145,42,1
94,2,145,41,1
94,2,145,40,1
96,2,145,39,1
97,2,145,38,1
101,2,145,37,1
102,2,145,36,1
102,2,145,35,1
102,2,145,34,1
103,2,145,33,1
104,2,145,32,1
105,2,145,31,1
105,2,145,30,1
106,2,145,29,1
108,2,145,28,1
109,2,145,27,1
113,2,145,26,1
114,2,145,25,1
114,3,145,24,1
114,3,145,23,1
114,3,145,22,1
115,3,145,21,1
115,4,145,20,1
115,4,145,19,1
115,4,145,18,1
115,4,145,17,1
115,4,145,16,1
121,4,145,15,1
127,4,145,14,1
133,4,145,13,1
139,4,145,12,1
139,4,145,11,1
140,4,145,10,1
140,5,145,9,1
141,5,145,8,1
142,5,145,7,1
143,5,145,6,1
144,5,145,5,1
145,5,145,4,1
145,5,145,3,1
146,5,145,2,1
0,1,186,119,1
0,1,186,118,1
1,1,186,117,1
3,1,186,116,1
3,1,186,115,1
4,1,186,114,1
4,1,186,113,1
4,2,186,112,1
4,2,186,111,1
5,2,186,110,1
5,2,186,109,1
5,2,186,108,1
5,2,186,107,1
5,2,186,106,1
5,2,186,105,1
6,2,186,104,1
6,2,186,103,1
6,2,186,102,1
10,2,186,101,1
11,2,186,100,1
15,2,186,99,1
16,2,186,98,1
17,2,186,97,1
21,2,186,96,1
22,2,186,95,1
23,2,186,94,1
27,2,186,93,1
28,2,186,92,1
29,2,186,91,1
30,2,186,90,1
31,2,186,89,1
32,2,186,89,1
33,2,186,88,1
34,2,186,87,1
35,2,186,86,1
35,2,186,85,1
39,2,186,84,1
40,2,186,83,1
46,2,186,82,1
47,2,186,81,1
47,2,186,80,1
48,2,186,79,1
49,2,186,78,1
50,2,186,77,1
50,2,186,76,1
50,2,186,75,1
52,2,186,74,1
54,2,186,73,1
54,3,186,72,1
55,3,186,71,1
56,3,186,70,1
62,3,186,69,1
63,3,186,68,1
64,3,186,67,1
65,3,186,66,1
69,3,186,65,1
70,3,186,64,1
70,3,186,63,1
71,3,186,62,1
72,3,186,61,1
73,3,186,60,1
74,3,186,59,1
74,3,186,58,1
75,3,186,57,1
76,3,186,56,1
80,3,186,55,1
81,3,186,54,1
82,3,186,53,1
88,3,186,52,1
89,3,186,51,1
90,3,186,50,1
90,3,186,49,1
91,3,186,48,1
92,3,186,47,1
96,3,186,46,1
102,3,186,45,1
104,3,186,44,1
108,3,186,43,1
109,3,186,42,1
113,3,186,41,1
114,3,186,40,1
115,3,186,39,1
121,3,186,38,1
127,3,186,37,1
133,3,186,36,1
134,3,186,35,1
134,3,186,34,1
138,3,186,33,1
138,3,186,32,1
139,3,186,31,1
139,3,186,30,1
140,3,186,29,1
141,3,186,28,1
142,3,186,27,1
143,3,186,26,1
144,3,186,25,1
145,3,186,24,1
145,4,186,23,1
146,4,186,22,1
146,4,186,21,1
147,4,186,23,1
151,4,186,22,1
157,4,186,21,1
158,4,186,20,1
158,4,186,19,1
162,4,186,18,1
163,4,186,17,1
164,4,186,16,1
164,4,186,15,1
165,4,186,14,1
166,4,186,13,1
167,4,186,12,1
171,4,186,11,1
177,4,186,11,1
178,4,186,10,1
182,4,186,9,1
188,4,186,8,1
0,0,121,119,1
0,0,121,118,1
1,0,121,117,1
2,0,121,116,1
6,0,121,115,1
8,0,121,114,1
9,0,121,113,1
9,0,121,112,1
9,0,121,111,1
10,0,121,110,1
12,0,121,109,1
16,0,121,108,1
20,0,121,107,1
21,0,121,106,1
21,0,121,105,1
21,0,121,104,1
25,0,121,103,1
25,0,121,102,1
26,0,121,101,1
27,0,121,100,1
27,0,121,99,1
28,0,121,98,1
29,0,121,97,1
33,0,121,96,1
37,0,121,95,1
37,0,121,95,1
38,0,121,94,1
42,0,121,93,1
43,0,121,92,1
45,0,121,91,1
46,0,121,90,1
50,0,121,89,1
50,0,121,88,1
50,0,121,87,1
51,0,121,86,1
51,0,121,85,1
52,0,121,84,1
53,0,121,83,1
53,0,121,82,1
54,0,121,81,1
54,1,121,80,1
54,1,121,79,1
58,1,121,78,1
59,1,121,77,1
59,2,121,76,1
59,2,121,75,1
60,2,121,74,1
61,2,121,73,1
61,2,121,72,1
62,2,121,71,1
62,2,121,70,1
63,2,121,69,1
63,2,121,68,1
63,2,121,67,1
63,2,121,66,1
64,2,121,65,1
64,2,121,65,1
64,2,121,64,1
64,2,121,63,1
65,2,121,62,1
65,2,121,61,1
65,2,121,60,1
69,2,121,59,1
70,2,121,58,1
71,2,121,57,1
71,2,121,56,1
71,2,121,55,1
71,2,121,54,1
71,2,121,53,1
71,2,121,52,1
72,2,121,51,1
73,2,121,50,1
77,2,121,49,1
83,2,121,48,1
83,2,121,47,1
85,2,121,46,1
89,2,121,45,1
89,2,121,44,1
90,2,121,43,1
90,2,121,42,1
90,2,121,41,1
91,2,121,40,1
95,2,121,39,1
96,2,121,38,1
96,2,121,37,1
96,2,121,36,1
96,2,121,35,1
96,2,121,34,1
96,2,121,33,1
98,2,121,32,1
98,2,121,31,1
98,2,121,30,1
99,2,121,29,1
99,3,121,28,1
100,3,121,27,1
100,3,121,26,1
100,3,121,25,1
101,3,121,24,1
101,4,121,23,1
101,4,121,22,1
107,4,121,21,1
108,4,121,20,1
109,4,121,19,1
113,4,121,18,1
114,4,121,17,1
114,4,121,16,1
115,4,121,15,1
116,4,121,14,1
118,4,121,13,1
119,4,121,12,1
120,4,121,11,1
122,4,121,11,1
1,0,106,119,1
1,0,106,118,1
1,0,106,117,1
2,0,106,116,1
2,0,106,115,1
3,0,106,114,1
4,0,106,113,1
4,1,106,112,1
5,1,106,111,1
5,1,106,110,1
5,1,106,109,1
6,1,106,108,1
6,1,106,107,1
10,1,106,106,1
10,1,106,107,1
10,1,106,106,1
14,1,106,105,1
15,1,106,104,1
19,1,106,103,1
19,1,106,102,1
19,1,106,101,1
20,1,106,100,1
24,1,106,99,1
25,1,106,98,1
26,1,106,97,1
27,1,106,96,1
27,1,106,95,1
27,1,106,94,1
27,1,106,93,1
33,1,106,92,1
33,2,106,91,1
34,2,106,90,1
34,2,106,89,1
35,2,106,88,1
35,2,106,87,1
35,2,106,86,1
35,2,106,85,1
35,2,106,84,1
36,2,106,83,1
36,2,106,82,1
37,2,106,81,1
41,2,106,80,1
42,2,106,79,1
42,2,106,78,1
42,2,106,77,1
46,2,106,76,1
46,2,106,75,1
47,2,106,74,1
47,2,106,73,1
48,2,106,72,1
49,2,106,71,1
53,2,106,70,1
54,2,106,69,1
55,2,106,68,1
56,2,106,67,1
57,2,106,66,1
57,2,106,65,1
57,2,106,64,1
59,2,106,63,1
60,2,106,62,1
61,2,106,61,1
65,2,106,60,1
65,2,106,59,1
69,2,106,58,1
73,2,106,57,1
73,2,106,56,1
74,2,106,55,1
75,2,106,54,1
76,2,106,53,1
76,2,106,52,1
77,2,106,51,1
78,2,106,50,1
82,2,106,49,1
83,2,106,48,1
83,2,106,47,1
85,2,106,46,1
86,2,106,45,1
86,2,106,44,1
86,2,106,43,1
87,2,106,42,1
87,2,106,41,1
88,2,106,40,1
88,2,106,39,1
89,2,106,38,1
90,2,106,37,1
91,2,106,36,1
91,2,106,35,1
91,2,106,34,1
92,2,106,33,1
93,2,106,32,1
93,2,106,31,1
94,2,106,30,1
95,2,106,29,1
96,2,106,28,1
97,2,106,27,1
97,2,106,26,1
101,2,106,25,1
101,2,106,24,1
102,2,106,23,1
103,2,106,22,1
107,2,106,21,1
0,0,168,119,1
1,0,168,118,1
1,0,168,117,1
1,1,168,116,1
2,1,168,115,1
6,1,168,114,1
6,1,168,113,1
6,1,168,112,1
6,1,168,111,1
6,1,168,110,1
10,1,168,109,1
11,1,168,108,1
11,1,168,107,1
11,1,168,106,1
12,1,168,105,1
12,1,168,104,1
13,1,168,103,1
14,1,168,102,1
15,1,168,101,1
19,1,168,100,1
19,1,168,99,1
23,1,168,98,1
23,1,168,97,1
23,1,168,96,1
29,1,168,95,1
30,1,168,94,1
30,1,168,93,1
31,1,168,92,1
35,1,168,91,1
39,1,168,90,1
39,1,168,89,1
40,1,168,88,1
41,1,168,87,1
42,1,168,86,1
42,1,168,85,1
43,1,168,84,1
44,1,168,83,1
44,2,168,83,1
45,2,168,82,1
45,2,168,81,1
46,2,168,80,1
47,2,168,79,1
47,3,168,78,1
48,3,168,77,1
48,3,168,76,1
48,3,168,75,1
54,3,168,74,1
55,3,168,73,1
57,3,168,72,1
57,3,168,71,1
57,3,168,70,1
57,3,168,69,1
59,3,168,68,1
63,3,168,67,1
63,3,168,66,1
64,3,168,65,1
64,3,168,64,1
65,3,168,63,1
67,3,168,62,1
68,3,168,61,1
69,3,168,60,1
73,3,168,59,1
74,3,168,58,1
75,3,168,57,1
75,3,168,56,1
75,3,168,55,1
79,3,168,54,1
79,3,168,53,1
80,3,168,52,1
80,3,168,51,1
81,3,168,50,1
81,3,168,49,1
81,3,168,48,1
87,3,168,47,1
87,3,168,46,1
87,3,168,45,1
89,3,168,44,1
90,3,168,43,1
91,3,168,42,1
95,3,168,41,1
99,3,168,40,1
101,3,168,39,1
101,3,168,38,1
102,3,168,37,1
103,3,168,36,1
109,3,168,35,1
109,3,168,34,1
116,3,168,33,1
120,3,168,32,1
120,3,168,31,1
121,3,168,30,1
121,3,168,29,1
125,3,168,29,1
131,3,168,28,1
137,3,168,27,1
138,3,168,26,1
139,3,168,25,1
140,3,168,24,1
140,4,168,23,1
141,4,168,22,1
143,4,168,21,1
143,4,168,20,1
144,4,168,19,1
146,4,168,18,1
146,4,168,17,1
148,4,168,17,1
152,4,168,16,1
152,5,168,15,1
153,5,168,14,1
157,5,168,13,1
158,5,168,12,1
158,5,168,11,1
159,5,168,10,1
160,5,168,9,1
160,5,168,8,1
161,5,168,7,1
161,5,168,6,1
162,5,168,5,1
163,5,168,5,1
169,5,168,4,1
1,0,172,119,1
1,0,172,118,1
7,0,172,117,1
7,0,172,116,1
9,0,172,115,1
13,0,172,114,1
14,0,172,113,1
18,0,172,112,1
19,0,172,111,1
20,0,172,110,1
21,0,172,109,1
27,0,172,108,1
27,0,172,107,1
28,0,172,106,1
28,0,172,105,1
29,0,172,104,1
29,0,172,103,1
30,0,172,102,1
34,0,172,101,1
34,1,172,100,1
34,1,172,99,1
34,1,172,98,1
34,1,172,97,1
34,1,172,96,1
34,1,172,95,1
34,1,172,94,1
35,1,172,93,1
35,2,172,92,1
35,2,172,91,1
35,2,172,90,1
37,2,172,89,1
37,2,172,88,1
38,2,172,87,1
38,2,172,86,1
39,2,172,85,1
39,2,172,84,1
41,2,172,83,1
42,2,172,82,1
46,2,172,81,1
47,2,172,80,1
48,2,172,79,1
49,2,172,78,1
49,2,172,77,1
50,2,172,76,1
51,2,172,75,1
52,2,172,74,1
53,2,172,73,1
54,2,172,72,1
55,2,172,71,1
56,2,172,71,1
60,2,172,70,1
61,2,172,69,1
63,2,172,68,1
65,2,172,67,1
66,2,172,66,1
67,2,172,65,1
71,2,172,64,1
72,2,172,63,1
76,2,172,62,1
78,2,172,61,1
78,2,172,60,1
79,2,172,59,1
80,2,172,58,1
81,2,172,57,1
81,2,172,56,1
81,2,172,55,1
82,2,172,54,1
83,2,172,53,1
83,2,172,52,1
85,2,172,51,1
85,3,172,50,1
85,3,172,49,1
91,3,172,48,1
91,3,172,47,1
95,3,172,47,1
96,3,172,46,1
96,3,172,45,1
96,3,172,44,1
97,3,172,43,1
98,3,172,42,1
98,3,172,41,1
102,3,172,40,1
103,3,172,39,1
104,3,172,38,1
105,3,172,37,1
106,3,172,36,1
107,3,172,35,1
111,3,172,34,1
112,3,172,33,1
113,3,172,32,1
114,3,172,31,1
115,3,172,30,1
116,3,172,29,1
117,3,172,28,1
118,3,172,27,1
119,3,172,26,1
120,3,172,25,1
121,3,172,24,1
123,3,172,23,1
124,3,172,22,1
130,3,172,21,1
131,3,172,20,1
133,3,172,19,1
137,3,172,18,1
138,3,172,17,1
140,3,172,17,1
142,3,172,16,1
142,3,172,15,1
148,3,172,14,1
154,3,172,13,1
160,3,172,12,1
161,3,172,11,1
162,3,172,10,1
163,3,172,9,1
164,3,172,8,1
168,3,172,7,1
169,3,172,6,1
171,3,172,5,1
172,3,172,4,1
176,3,172,3,1
1,0,133,119,1
1,0,133,118,1
7,0,133,117,1
11,0,133,116,1
13,0,133,115,1
14,0,133,114,1
14,0,133,113,1
14,0,133,112,1
15,0,133,111,1
19,0,133,110,1
19,0,133,109,1
19,0,133,108,1
20,0,133,107,1
20,0,133,106,1
21,0,133,105,1
21,0,133,104,1
21,0,133,103,1
21,1,133,102,1
21,1,133,101,1
21,1,133,100,1
25,1,133,99,1
26,1,133,98,1
27,1,133,97,1
27,1,133,96,1
27,1,133,95,1
28,1,133,94,1
28,2,133,93,1
28,2,133,92,1
28,2,133,91,1
28,2,133,90,1
28,2,133,89,1
28,2,133,88,1
28,2,133,87,1
28,2,133,86,1
28,2,133,85,1
29,2,133,84,1
30,2,133,83,1
31,2,133,82,1
32,2,133,81,1
33,2,133,80,1
34,2,133,79,1
35,2,133,78,1
36,2,133,77,1
36,2,133,76,1
40,2,133,75,1
